pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
SW128QJ,SW12 8QJ,SW12 8QJ,198001,,0,528213,173711,1,E00022900,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004550,E02000939,E33036547,E38000193,E34004707,E35000095,A1,5A3,51.447881,-0.156341,E37000023,,E23000001,20846,E57000003,E54000031
SW128QL,SW12 8QL,SW12 8QL,198001,,0,528092,173678,1,E00022902,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004550,E02000939,E33036547,E38000193,E34004707,E35000095,A1,3A2,51.447612,-0.158094,E37000023,,E23000001,20846,E57000003,E54000031
SW128QN,SW12 8QN,SW12 8QN,198001,,0,528181,173775,1,E00022900,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004550,E02000939,E33036547,E38000193,E34004707,E35000095,A1,5A3,51.448463,-0.156804,E37000023,,E23000001,20846,E57000003,E54000031
SW128QP,SW12 8QP,SW12 8QP,198001,,0,528626,173725,1,E00022495,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,3D3,51.447913,-0.150422,E37000023,,E23000001,16534,E57000003,E54000031
SW128QQ,SW12 8QQ,SW12 8QQ,198001,,0,528401,173816,1,E00022493,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004472,E02000943,E33036571,E38000193,E34004707,E35000095,A1,5A3,51.448782,-0.153625,E37000023,,E23000001,24666,E57000003,E54000031
SW128QR,SW12 8QR,SW12 8QR,200012,,0,528426,173464,1,E00022866,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004544,E02000943,E33036575,E38000193,E34004707,E35000095,A1,3D3,51.445613,-0.153367,E37000023,,E23000001,22063,E57000003,E54000031
SW128QT,SW12 8QT,SW12 8QT,200704,,0,528445,173950,1,E00022488,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004472,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.449976,-0.152943,E37000023,,E23000001,24666,E57000003,E54000031
SW128QU,SW12 8QU,SW12 8QU,198001,198112,1,528500,173300,8,E00170954,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004545,E02000949,E33036600,E38000193,E34004707,E35000095,A1,2D2,51.444122,-0.152388,E37000023,,E23000001,23829,E57000003,E54000031
SW128QW,SW12 8QW,SW12 8QW,198001,,0,528651,173577,1,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.446577,-0.15009,E37000023,,E23000001,16534,E57000003,E54000031
SW128QX,SW12 8QX,SW12 8QX,198001,,0,528459,173448,1,E00022866,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004544,E02000943,E33036575,E38000193,E34004707,E35000095,A1,3D3,51.445461,-0.152924,E37000023,,E23000001,22063,E57000003,E54000031
SW128QY,SW12 8QY,SW12 8QY,198001,,0,528482,173497,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.445897,-0.15255,E37000023,,E23000001,16534,E57000003,E54000031
SW128QZ,SW12 8QZ,SW12 8QZ,198001,,0,528444,173623,1,E00022500,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.447037,-0.153076,E37000023,,E23000001,16534,E57000003,E54000031
SW128RA,SW12 8RA,SW12 8RA,198001,,0,528412,173608,1,E00022901,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004550,E02000939,E33036547,E38000193,E34004707,E35000095,A1,3D2,51.44691,-0.153516,E37000023,,E23000001,20846,E57000003,E54000031
SW128RB,SW12 8RB,SW12 8RB,198001,,0,528384,173759,1,E00022493,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004472,E02000943,E33036571,E38000193,E34004707,E35000095,A1,5A3,51.448273,-0.15389,E37000023,,E23000001,24666,E57000003,E54000031
SW128RD,SW12 8RD,SW12 8RD,198001,,0,528349,173742,1,E00022901,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004550,E02000939,E33036547,E38000193,E34004707,E35000095,A1,3D2,51.448128,-0.1544,E37000023,,E23000001,20846,E57000003,E54000031
SW128RE,SW12 8RE,SW12 8RE,198001,,0,528309,173916,1,E00022491,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004479,E02000939,E33036547,E38000193,E34004707,E35000095,A1,5A3,51.449701,-0.154912,E37000023,,E23000001,24219,E57000003,E54000031
SW128RF,SW12 8RF,SW12 8RF,198001,,0,528283,173887,1,E00022898,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004550,E02000939,E33036547,E38000193,E34004707,E35000095,A1,2D2,51.449446,-0.155296,E37000023,,E23000001,20846,E57000003,E54000031
SW128RG,SW12 8RG,SW12 8RG,198001,,0,528183,174087,1,E00022487,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004477,E02000939,E33036546,E38000193,E34004707,E35000095,A1,5A2,51.451266,-0.156662,E37000023,,E23000001,30427,E57000003,E54000031
SW128RH,SW12 8RH,SW12 8RH,198001,,0,528258,174146,1,E00022487,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004477,E02000939,E33036546,E38000193,E34004707,E35000095,A1,5A2,51.45178,-0.155537,E37000023,,E23000001,30427,E57000003,E54000031
SW128RJ,SW12 8RJ,SW12 8RJ,198001,,0,528324,174198,1,E00022487,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004477,E02000939,E33036546,E38000193,E34004707,E35000095,A1,5A2,51.452232,-0.154594,E37000023,,E23000001,30427,E57000003,E54000031
SW128RL,SW12 8RL,SW12 8RL,199002,199112,1,528200,173800,8,E00022900,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004550,E02000939,E33036547,E38000193,E34004707,E35000095,A1,5A3,51.448683,-0.156522,E37000023,,E23000001,20846,E57000003,E54000031
SW128RN,SW12 8RN,SW12 8RN,199002,199112,1,528200,173400,8,E00022865,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004544,E02000943,E33036575,E38000193,E34004707,E35000095,A1,2D2,51.445088,-0.156666,E37000023,,E23000001,22063,E57000003,E54000031
SW128RP,SW12 8RP,SW12 8RP,200112,200211,1,528588,173536,1,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.446223,-0.151037,E37000023,,E23000001,16534,E57000003,E54000031
SW128RQ,SW12 8RQ,SW12 8RQ,198001,,0,528182,174182,1,E00022487,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004477,E02000939,E33036546,E38000193,E34004707,E35000095,A1,5A2,51.452121,-0.156617,E37000023,,E23000001,30427,E57000003,E54000031
SW128RR,SW12 8RR,SW12 8RR,198001,,0,528210,173396,1,E00022865,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004544,E02000943,E33036575,E38000193,E34004707,E35000095,A1,2D2,51.445051,-0.156498,E37000023,,E23000001,22063,E57000003,E54000031
SW128RS,SW12 8RS,SW12 8RS,198001,,0,528207,173364,1,E00022869,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004545,E02000949,E33030730,E38000193,E34004707,E35000095,A1,3D2,51.444763,-0.156579,E37000023,,E23000001,23829,E57000003,E54000031
SW128RT,SW12 8RT,SW12 8RT,198001,,0,528066,173332,1,E00022868,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004542,E02000943,E33036572,E38000193,E34004707,E35000095,A1,3D2,51.444508,-0.158618,E37000023,,E23000001,28352,E57000003,E54000031
SW128RU,SW12 8RU,SW12 8RU,198001,,0,528085,173357,1,E00022868,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004542,E02000943,E33036572,E38000193,E34004707,E35000095,A1,3D2,51.444728,-0.158336,E37000023,,E23000001,28352,E57000003,E54000031
SW128RW,SW12 8RW,SW12 8RW,199308,199812,1,528201,173676,6,E00022904,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004544,E02000943,E33036575,E38000193,E34004707,E35000095,A1,2D2,51.447569,-0.156552,E37000023,,E23000001,22063,E57000003,E54000031
SW128RX,SW12 8RX,SW12 8RX,198001,,0,527903,173470,1,E00022867,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004542,E02000943,E33036572,E38000193,E34004707,E35000095,A1,2D2,51.445785,-0.160912,E37000023,,E23000001,28352,E57000003,E54000031
SW128RY,SW12 8RY,SW12 8RY,198001,,0,527863,173547,1,E00022867,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004542,E02000943,E33036572,E38000193,E34004707,E35000095,A1,2D2,51.446486,-0.16146,E37000023,,E23000001,28352,E57000003,E54000031
SW128RZ,SW12 8RZ,SW12 8RZ,198001,,0,527794,173584,1,E00022903,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004542,E02000943,E33036572,E38000193,E34004707,E35000095,A1,2D2,51.446834,-0.162439,E37000023,,E23000001,28352,E57000003,E54000031
SW128SA,SW12 8SA,SW12 8SA,198001,,0,527768,173651,1,E00022903,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004542,E02000943,E33036572,E38000193,E34004707,E35000095,A1,2D2,51.447442,-0.162789,E37000023,,E23000001,28352,E57000003,E54000031
SW128SB,SW12 8SB,SW12 8SB,198001,,0,527795,173674,1,E00022903,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004542,E02000943,E33036572,E38000193,E34004707,E35000095,A1,2D2,51.447642,-0.162392,E37000023,,E23000001,28352,E57000003,E54000031
SW128SD,SW12 8SD,SW12 8SD,198001,,0,527897,173693,1,E00022861,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004550,E02000939,E33036548,E38000193,E34004707,E35000095,A1,5A2,51.44779,-0.160918,E37000023,,E23000001,20846,E57000003,E54000031
SW128SE,SW12 8SE,SW12 8SE,198001,,0,527910,173660,1,E00022905,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004542,E02000943,E33036572,E38000193,E34004707,E35000095,A1,4A3,51.447491,-0.160743,E37000023,,E23000001,28352,E57000003,E54000031
SW128SF,SW12 8SF,SW12 8SF,198001,,0,527934,173632,1,E00022905,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004542,E02000943,E33036572,E38000193,E34004707,E35000095,A1,4A3,51.447234,-0.160408,E37000023,,E23000001,28352,E57000003,E54000031
SW128SG,SW12 8SG,SW12 8SG,198303,,0,527779,173499,1,E00022903,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004542,E02000943,E33036572,E38000193,E34004707,E35000095,A1,2D2,51.446074,-0.16266,E37000023,,E23000001,28352,E57000003,E54000031
SW128SH,SW12 8SH,SW12 8SH,198001,,0,528024,173592,1,E00022863,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004542,E02000943,E33036572,E38000193,E34004707,E35000095,A1,5A3,51.446854,-0.159128,E37000023,,E23000001,28352,E57000003,E54000031
SW128SJ,SW12 8SJ,SW12 8SJ,198001,,0,528096,173420,1,E00022868,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004542,E02000943,E33036572,E38000193,E34004707,E35000095,A1,3D2,51.445292,-0.158129,E37000023,,E23000001,28352,E57000003,E54000031
SW128SL,SW12 8SL,SW12 8SL,198001,,0,527872,173469,1,E00022867,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004542,E02000943,E33036572,E38000193,E34004707,E35000095,A1,2D2,51.445783,-0.161359,E37000023,,E23000001,28352,E57000003,E54000031
SW128SN,SW12 8SN,SW12 8SN,198001,,0,528035,173652,1,E00022905,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004542,E02000943,E33036572,E38000193,E34004707,E35000095,A1,4A3,51.44739,-0.158948,E37000023,,E23000001,28352,E57000003,E54000031
SW128SP,SW12 8SP,SW12 8SP,198704,201604,1,528405,174027,1,E00022488,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004472,E02000943,E33036571,E38000193,E34004707,E35000095,A1,2D2,51.450677,-0.153491,E37000023,,E23000001,24666,E57000003,E54000031
SW128SQ,SW12 8SQ,SW12 8SQ,198001,,0,527932,173599,1,E00022905,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004542,E02000943,E33036572,E38000193,E34004707,E35000095,A1,4A3,51.446937,-0.160449,E37000023,,E23000001,28352,E57000003,E54000031
SW128SR,SW12 8SR,SW12 8SR,199412,,0,527735,173136,1,E00022877,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004547,E02000951,E33036609,E38000193,E34004707,E35000095,A1,3A1,51.442821,-0.163449,E37000023,,E23000001,14054,E57000003,E54000031
SW128SS,SW12 8SS,SW12 8SS,199412,,0,527803,173152,1,E00022877,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004547,E02000951,E33036609,E38000193,E34004707,E35000095,A1,3A1,51.442949,-0.162465,E37000023,,E23000001,14054,E57000003,E54000031
SW128ST,SW12 8ST,SW12 8ST,198001,,0,528292,174031,1,E00022524,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004479,E02000939,E33036546,E38000193,E34004707,E35000095,A1,2D1,51.450738,-0.155115,E37000023,,E23000001,24219,E57000003,E54000031
SW128SU,SW12 8SU,SW12 8SU,198001,,0,528397,174093,1,E00022487,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004477,E02000939,E33036546,E38000193,E34004707,E35000095,A1,5A2,51.451272,-0.153582,E37000023,,E23000001,30427,E57000003,E54000031
SW128SX,SW12 8SX,SW12 8SX,199412,,0,527682,173134,1,E00022874,E13000001,E99999999,E09000032,E05000618,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000618,E99999999,E01004543,E02000949,E33036605,E38000193,E34004707,E35000095,A1,2D3,51.442815,-0.164212,E37000023,,E23000001,27182,E57000003,E54000031
SW128SY,SW12 8SY,SW12 8SY,198001,,0,528512,174234,1,E00022512,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004476,E02000943,E33036570,E38000193,E34004707,E35000095,A1,2D3,51.452513,-0.151851,E37000023,,E23000001,20382,E57000003,E54000031
SW128SZ,SW12 8SZ,SW12 8SZ,198001,,0,528455,174270,1,E00022512,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004476,E02000943,E33036570,E38000193,E34004707,E35000095,A1,2D3,51.452849,-0.152684,E37000023,,E23000001,20382,E57000003,E54000031
SW128TA,SW12 8TA,SW12 8TA,198001,,0,528443,174265,1,E00022512,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004476,E02000943,E33036570,E38000193,E34004707,E35000095,A1,2D3,51.452807,-0.152858,E37000023,,E23000001,20382,E57000003,E54000031
SW128TB,SW12 8TB,SW12 8TB,198001,,0,528403,174192,1,E00022487,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004477,E02000939,E33036546,E38000193,E34004707,E35000095,A1,5A2,51.45216,-0.15346,E37000023,,E23000001,30427,E57000003,E54000031
SW128TD,SW12 8TD,SW12 8TD,198001,,0,528362,174119,1,E00022487,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004477,E02000939,E33036546,E38000193,E34004707,E35000095,A1,5A2,51.451513,-0.154076,E37000023,,E23000001,30427,E57000003,E54000031
SW128TE,SW12 8TE,SW12 8TE,198001,,0,528242,174063,1,E00022524,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004479,E02000939,E33036546,E38000193,E34004707,E35000095,A1,2D1,51.451037,-0.155822,E37000023,,E23000001,24219,E57000003,E54000031
SW128TF,SW12 8TF,SW12 8TF,198001,,0,528313,174090,1,E00022487,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004477,E02000939,E33036546,E38000193,E34004707,E35000095,A1,5A2,51.451264,-0.154766,E37000023,,E23000001,30427,E57000003,E54000031
SW128TG,SW12 8TG,SW12 8TG,198001,,0,528035,174080,1,E00022518,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004479,E02000939,E33036546,E38000193,E34004707,E35000095,A1,5B1,51.451237,-0.158793,E37000023,,E23000001,24219,E57000003,E54000031
