State Code,State,disease,Calendar Year,# Incidents Per 100000 Per Location,Vaccine has been introduced Flag
NH,NEW HAMPSHIRE,RUBELLA,1977,19,1
NJ,NEW JERSEY,RUBELLA,1977,17,1
NM,NEW MEXICO,RUBELLA,1977,1,1
NV,NEVADA,RUBELLA,1977,2,1
NY,NEW YORK,RUBELLA,1977,21,1
OH,OHIO,RUBELLA,1977,8,1
OK,OKLAHOMA,RUBELLA,1977,1,1
OR,OREGON,RUBELLA,1977,6,1
PA,PENNSYLVANIA,RUBELLA,1977,6,1
RI,RHODE ISLAND,RUBELLA,1977,14,1
SC,SOUTH CAROLINA,RUBELLA,1977,8,1
SD,SOUTH DAKOTA,RUBELLA,1977,3,1
TN,TENNESSEE,RUBELLA,1977,38,1
TX,TEXAS,RUBELLA,1977,6,1
UT,UTAH,RUBELLA,1977,5,1
VA,VIRGINIA,RUBELLA,1977,12,1
VT,VERMONT,RUBELLA,1977,17,1
WA,WASHINGTON,RUBELLA,1977,12,1
WI,WISCONSIN,RUBELLA,1977,15,1
WV,WEST VIRGINIA,RUBELLA,1977,9,1
WY,WYOMING,RUBELLA,1977,1,1
WY,WYOMING,MUMPS,1978,0,1
AK,ALASKA,RUBELLA,1978,3,1
AL,ALABAMA,RUBELLA,1978,1,1
AR,ARKANSAS,RUBELLA,1978,3,1
AZ,ARIZONA,RUBELLA,1978,4,1
CA,CALIFORNIA,RUBELLA,1978,4,1
CO,COLORADO,RUBELLA,1978,1,1
CT,CONNECTICUT,RUBELLA,1978,7,1
DE,DELAWARE,RUBELLA,1978,6,1
FL,FLORIDA,RUBELLA,1978,2,1
GA,GEORGIA,RUBELLA,1978,1,1
HI,HAWAII,RUBELLA,1978,2,1
IA,IOWA,RUBELLA,1978,3,1
ID,IDAHO,RUBELLA,1978,1,1
IL,ILLINOIS,RUBELLA,1978,5,1
IN,INDIANA,RUBELLA,1978,10,1
KS,KANSAS,RUBELLA,1978,7,1
KY,KENTUCKY,RUBELLA,1978,4,1
LA,LOUISIANA,RUBELLA,1978,12,1
MA,MASSACHUSETTS,RUBELLA,1978,5,1
MD,MARYLAND,RUBELLA,1978,0,1
ME,MAINE,RUBELLA,1978,14,1
MI,MICHIGAN,RUBELLA,1978,38,1
MN,MINNESOTA,RUBELLA,1978,3,1
MO,MISSOURI,RUBELLA,1978,2,1
MS,MISSISSIPPI,RUBELLA,1978,6,1
MT,MONTANA,RUBELLA,1978,3,1
NC,NORTH CAROLINA,RUBELLA,1978,4,1
ND,NORTH DAKOTA,RUBELLA,1978,10,1
NE,NEBRASKA,RUBELLA,1978,2,1
NH,NEW HAMPSHIRE,RUBELLA,1978,10,1
NJ,NEW JERSEY,RUBELLA,1978,22,1
NM,NEW MEXICO,RUBELLA,1978,0,1
NV,NEVADA,RUBELLA,1978,2,1
NY,NEW YORK,RUBELLA,1978,4,1
OH,OHIO,RUBELLA,1978,10,1
OK,OKLAHOMA,RUBELLA,1978,1,1
OR,OREGON,RUBELLA,1978,10,1
PA,PENNSYLVANIA,RUBELLA,1978,6,1
RI,RHODE ISLAND,RUBELLA,1978,4,1
SC,SOUTH CAROLINA,RUBELLA,1978,1,1
SD,SOUTH DAKOTA,RUBELLA,1978,16,1
TN,TENNESSEE,RUBELLA,1978,5,1
TX,TEXAS,RUBELLA,1978,3,1
UT,UTAH,RUBELLA,1978,3,1
VA,VIRGINIA,RUBELLA,1978,5,1
VT,VERMONT,RUBELLA,1978,8,1
WA,WASHINGTON,RUBELLA,1978,3,1
WI,WISCONSIN,RUBELLA,1978,35,1
WV,WEST VIRGINIA,RUBELLA,1978,15,1
AK,ALASKA,MUMPS,1978,4,1
AL,ALABAMA,MUMPS,1978,11,1
AR,ARKANSAS,MUMPS,1978,28,1
AZ,ARIZONA,MUMPS,1978,1,1
CA,CALIFORNIA,MUMPS,1978,2,1
CO,COLORADO,MUMPS,1978,6,1
CT,CONNECTICUT,MUMPS,1978,4,1
DE,DELAWARE,MUMPS,1978,9,1
FL,FLORIDA,MUMPS,1978,3,1
GA,GEORGIA,MUMPS,1978,1,1
HI,HAWAII,MUMPS,1978,4,1
IA,IOWA,MUMPS,1978,6,1
ID,IDAHO,MUMPS,1978,8,1
IL,ILLINOIS,MUMPS,1978,17,1
IN,INDIANA,MUMPS,1978,5,1
KS,KANSAS,MUMPS,1978,27,1
KY,KENTUCKY,MUMPS,1978,8,1
LA,LOUISIANA,MUMPS,1978,2,1
MA,MASSACHUSETTS,MUMPS,1978,2,1
MD,MARYLAND,MUMPS,1978,2,1
ME,MAINE,MUMPS,1978,52,1
MI,MICHIGAN,MUMPS,1978,18,1
MN,MINNESOTA,MUMPS,1978,0,1
MO,MISSOURI,MUMPS,1978,13,1
MS,MISSISSIPPI,MUMPS,1978,4,1
MT,MONTANA,MUMPS,1978,19,1
NC,NORTH CAROLINA,MUMPS,1978,1,1
ND,NORTH DAKOTA,MUMPS,1978,3,1
NE,NEBRASKA,MUMPS,1978,2,1
NH,NEW HAMPSHIRE,MUMPS,1978,2,1
NJ,NEW JERSEY,MUMPS,1978,2,1
NM,NEW MEXICO,MUMPS,1978,2,1
NV,NEVADA,MUMPS,1978,1,1
NY,NEW YORK,MUMPS,1978,2,1
OH,OHIO,MUMPS,1978,13,1
OK,OKLAHOMA,MUMPS,1978,0,1
OR,OREGON,MUMPS,1978,5,1
PA,PENNSYLVANIA,MUMPS,1978,1,1
RI,RHODE ISLAND,MUMPS,1978,6,1
SC,SOUTH CAROLINA,MUMPS,1978,1,1
SD,SOUTH DAKOTA,MUMPS,1978,2,1
TN,TENNESSEE,MUMPS,1978,10,1
TX,TEXAS,MUMPS,1978,11,1
UT,UTAH,MUMPS,1978,12,1
VA,VIRGINIA,MUMPS,1978,4,1
VT,VERMONT,MUMPS,1978,1,1
WA,WASHINGTON,MUMPS,1978,5,1
WI,WISCONSIN,MUMPS,1978,28,1
WV,WEST VIRGINIA,MUMPS,1978,7,1
ND,NORTH DAKOTA,MUMPS,1979,0,1
AK,ALASKA,RUBELLA,1979,1,1
AL,ALABAMA,RUBELLA,1979,1,1
AR,ARKANSAS,RUBELLA,1979,0,1
AZ,ARIZONA,RUBELLA,1979,4,1
CA,CALIFORNIA,RUBELLA,1979,7,1
CO,COLORADO,RUBELLA,1979,1,1
CT,CONNECTICUT,RUBELLA,1979,8,1
DE,DELAWARE,RUBELLA,1979,1,1
FL,FLORIDA,RUBELLA,1979,2,1
GA,GEORGIA,RUBELLA,1979,0,1
HI,HAWAII,RUBELLA,1979,3,1
IA,IOWA,RUBELLA,1979,2,1
ID,IDAHO,RUBELLA,1979,22,1
IL,ILLINOIS,RUBELLA,1979,3,1
IN,INDIANA,RUBELLA,1979,12,1
KS,KANSAS,RUBELLA,1979,5,1
KY,KENTUCKY,RUBELLA,1979,2,1
LA,LOUISIANA,RUBELLA,1979,1,1
MA,MASSACHUSETTS,RUBELLA,1979,9,1
MD,MARYLAND,RUBELLA,1979,1,1
ME,MAINE,RUBELLA,1979,8,1
MI,MICHIGAN,RUBELLA,1979,14,1
MN,MINNESOTA,RUBELLA,1979,1,1
MO,MISSOURI,RUBELLA,1979,1,1
MS,MISSISSIPPI,RUBELLA,1979,4,1
MT,MONTANA,RUBELLA,1979,9,1
NC,NORTH CAROLINA,RUBELLA,1979,9,1
ND,NORTH DAKOTA,RUBELLA,1979,1,1
NE,NEBRASKA,RUBELLA,1979,8,1
NH,NEW HAMPSHIRE,RUBELLA,1979,9,1
NJ,NEW JERSEY,RUBELLA,1979,4,1
NM,NEW MEXICO,RUBELLA,1979,1,1
NV,NEVADA,RUBELLA,1979,0,1
NY,NEW YORK,RUBELLA,1979,9,1
OH,OHIO,RUBELLA,1979,1,1
OK,OKLAHOMA,RUBELLA,1979,1,1
OR,OREGON,RUBELLA,1979,5,1
PA,PENNSYLVANIA,RUBELLA,1979,2,1
RI,RHODE ISLAND,RUBELLA,1979,10,1
SC,SOUTH CAROLINA,RUBELLA,1979,2,1
SD,SOUTH DAKOTA,RUBELLA,1979,1,1
TN,TENNESSEE,RUBELLA,1979,2,1
TX,TEXAS,RUBELLA,1979,1,1
UT,UTAH,RUBELLA,1979,3,1
VA,VIRGINIA,RUBELLA,1979,4,1
VT,VERMONT,RUBELLA,1979,80,1
WA,WASHINGTON,RUBELLA,1979,5,1
WI,WISCONSIN,RUBELLA,1979,5,1
WV,WEST VIRGINIA,RUBELLA,1979,5,1
AK,ALASKA,MUMPS,1979,4,1
AL,ALABAMA,MUMPS,1979,1,1
AR,ARKANSAS,MUMPS,1979,28,1
AZ,ARIZONA,MUMPS,1979,2,1
CA,CALIFORNIA,MUMPS,1979,2,1
CO,COLORADO,MUMPS,1979,4,1
CT,CONNECTICUT,MUMPS,1979,7,1
DE,DELAWARE,MUMPS,1979,16,1
FL,FLORIDA,MUMPS,1979,2,1
GA,GEORGIA,MUMPS,1979,0,1
HI,HAWAII,MUMPS,1979,12,1
IA,IOWA,MUMPS,1979,8,1
ID,IDAHO,MUMPS,1979,1,1
IL,ILLINOIS,MUMPS,1979,9,1
IN,INDIANA,MUMPS,1979,6,1
KS,KANSAS,MUMPS,1979,11,1
KY,KENTUCKY,MUMPS,1979,38,1
LA,LOUISIANA,MUMPS,1979,1,1
MA,MASSACHUSETTS,MUMPS,1979,3,1
MD,MARYLAND,MUMPS,1979,5,1
ME,MAINE,MUMPS,1979,24,1
MI,MICHIGAN,MUMPS,1979,12,1
MN,MINNESOTA,MUMPS,1979,1,1
MO,MISSOURI,MUMPS,1979,4,1
MS,MISSISSIPPI,MUMPS,1979,5,1
MT,MONTANA,MUMPS,1979,2,1
NC,NORTH CAROLINA,MUMPS,1979,2,1
NE,NEBRASKA,MUMPS,1979,0,1
NH,NEW HAMPSHIRE,MUMPS,1979,1,1
NJ,NEW JERSEY,MUMPS,1979,8,1
NM,NEW MEXICO,MUMPS,1979,1,1
NV,NEVADA,MUMPS,1979,2,1
NY,NEW YORK,MUMPS,1979,2,1
OH,OHIO,MUMPS,1979,19,1
OR,OREGON,MUMPS,1979,5,1
PA,PENNSYLVANIA,MUMPS,1979,3,1
RI,RHODE ISLAND,MUMPS,1979,5,1
SC,SOUTH CAROLINA,MUMPS,1979,0,1
SD,SOUTH DAKOTA,MUMPS,1979,2,1
TN,TENNESSEE,MUMPS,1979,2,1
TX,TEXAS,MUMPS,1979,6,1
UT,UTAH,MUMPS,1979,8,1
VA,VIRGINIA,MUMPS,1979,2,1
VT,VERMONT,MUMPS,1979,2,1
WA,WASHINGTON,MUMPS,1979,6,1
WI,WISCONSIN,MUMPS,1979,27,1
WV,WEST VIRGINIA,MUMPS,1979,7,1
CO,COLORADO,MUMPS,1980,2,1
NE,NEBRASKA,RUBELLA,1980,0,1
WY,WYOMING,RUBELLA,1980,0,1
DE,DELAWARE,RUBELLA,1980,0,1
MS,MISSISSIPPI,RUBELLA,1980,0,1
NM,NEW MEXICO,RUBELLA,1980,0,1
SD,SOUTH DAKOTA,RUBELLA,1980,0,1
AK,ALASKA,RUBELLA,1980,3,1
AL,ALABAMA,RUBELLA,1980,0,1
AR,ARKANSAS,RUBELLA,1980,0,1
AZ,ARIZONA,RUBELLA,1980,1,1
CA,CALIFORNIA,RUBELLA,1980,3,1
CO,COLORADO,RUBELLA,1980,0,1
CT,CONNECTICUT,RUBELLA,1980,1,1
FL,FLORIDA,RUBELLA,1980,1,1
HI,HAWAII,RUBELLA,1980,1,1
IA,IOWA,RUBELLA,1980,0,1
ID,IDAHO,RUBELLA,1980,2,1
IL,ILLINOIS,RUBELLA,1980,2,1
IN,INDIANA,RUBELLA,1980,7,1
KS,KANSAS,RUBELLA,1980,5,1
KY,KENTUCKY,RUBELLA,1980,1,1
LA,LOUISIANA,RUBELLA,1980,0,1
MA,MASSACHUSETTS,RUBELLA,1980,2,1
MD,MARYLAND,RUBELLA,1980,2,1
ME,MAINE,RUBELLA,1980,10,1
MI,MICHIGAN,RUBELLA,1980,1,1
MN,MINNESOTA,RUBELLA,1980,1,1
MO,MISSOURI,RUBELLA,1980,1,1
MT,MONTANA,RUBELLA,1980,3,1
NC,NORTH CAROLINA,RUBELLA,1980,1,1
ND,NORTH DAKOTA,RUBELLA,1980,1,1
NH,NEW HAMPSHIRE,RUBELLA,1980,4,1
NJ,NEW JERSEY,RUBELLA,1980,1,1
NV,NEVADA,RUBELLA,1980,1,1
NY,NEW YORK,RUBELLA,1980,2,1
OH,OHIO,RUBELLA,1980,0,1
OK,OKLAHOMA,RUBELLA,1980,0,1
OR,OREGON,RUBELLA,1980,2,1
PA,PENNSYLVANIA,RUBELLA,1980,1,1
RI,RHODE ISLAND,RUBELLA,1980,1,1
SC,SOUTH CAROLINA,RUBELLA,1980,2,1
TN,TENNESSEE,RUBELLA,1980,1,1
TX,TEXAS,RUBELLA,1980,1,1
UT,UTAH,RUBELLA,1980,2,1
VA,VIRGINIA,RUBELLA,1980,1,1
VT,VERMONT,RUBELLA,1980,1,1
WA,WASHINGTON,RUBELLA,1980,2,1
WI,WISCONSIN,RUBELLA,1980,4,1
WV,WEST VIRGINIA,RUBELLA,1980,2,1
AK,ALASKA,MUMPS,1980,4,1
AL,ALABAMA,MUMPS,1980,1,1
AR,ARKANSAS,MUMPS,1980,1,1
AZ,ARIZONA,MUMPS,1980,2,1
CA,CALIFORNIA,MUMPS,1980,2,1
CT,CONNECTICUT,MUMPS,1980,3,1
DE,DELAWARE,MUMPS,1980,7,1
FL,FLORIDA,MUMPS,1980,2,1
GA,GEORGIA,MUMPS,1980,0,1
HI,HAWAII,MUMPS,1980,2,1
IA,IOWA,MUMPS,1980,2,1
ID,IDAHO,MUMPS,1980,2,1
IL,ILLINOIS,MUMPS,1980,4,1
IN,INDIANA,MUMPS,1980,3,1
KS,KANSAS,MUMPS,1980,5,1
KY,KENTUCKY,MUMPS,1980,21,1
LA,LOUISIANA,MUMPS,1980,2,1
MA,MASSACHUSETTS,MUMPS,1980,2,1
MD,MARYLAND,MUMPS,1980,8,1
ME,MAINE,MUMPS,1980,29,1
MI,MICHIGAN,MUMPS,1980,11,1
MN,MINNESOTA,MUMPS,1980,1,1
MO,MISSOURI,MUMPS,1980,2,1
MS,MISSISSIPPI,MUMPS,1980,3,1
MT,MONTANA,MUMPS,1980,7,1
NC,NORTH CAROLINA,MUMPS,1980,2,1
ND,NORTH DAKOTA,MUMPS,1980,1,1
NE,NEBRASKA,MUMPS,1980,1,1
NH,NEW HAMPSHIRE,MUMPS,1980,2,1
NJ,NEW JERSEY,MUMPS,1980,2,1
NV,NEVADA,MUMPS,1980,1,1
NY,NEW YORK,MUMPS,1980,2,1
OH,OHIO,MUMPS,1980,12,1
OR,OREGON,MUMPS,1980,4,1
PA,PENNSYLVANIA,MUMPS,1980,4,1
RI,RHODE ISLAND,MUMPS,1980,4,1
SC,SOUTH CAROLINA,MUMPS,1980,7,1
SD,SOUTH DAKOTA,MUMPS,1980,1,1
TN,TENNESSEE,MUMPS,1980,1,1
TX,TEXAS,MUMPS,1980,1,1
UT,UTAH,MUMPS,1980,2,1
VA,VIRGINIA,MUMPS,1980,2,1
VT,VERMONT,MUMPS,1980,2,1
WA,WASHINGTON,MUMPS,1980,3,1
WI,WISCONSIN,MUMPS,1980,8,1
WV,WEST VIRGINIA,MUMPS,1980,7,1
MA,MASSACHUSETTS,RUBELLA,1981,1,1
ME,MAINE,RUBELLA,1981,3,1
MI,MICHIGAN,RUBELLA,1981,1,1
MN,MINNESOTA,RUBELLA,1981,0,1
MO,MISSOURI,RUBELLA,1981,0,1
MT,MONTANA,RUBELLA,1981,0,1
NC,NORTH CAROLINA,RUBELLA,1981,0,1
NH,NEW HAMPSHIRE,RUBELLA,1981,5,1
NJ,NEW JERSEY,RUBELLA,1981,1,1
NM,NEW MEXICO,RUBELLA,1981,1,1
NV,NEVADA,RUBELLA,1981,1,1
NY,NEW YORK,RUBELLA,1981,1,1
OH,OHIO,RUBELLA,1981,0,1
OK,OKLAHOMA,RUBELLA,1981,0,1
OR,OREGON,RUBELLA,1981,2,1
PA,PENNSYLVANIA,RUBELLA,1981,0,1
SC,SOUTH CAROLINA,RUBELLA,1981,0,1
TN,TENNESSEE,RUBELLA,1981,0,1
TX,TEXAS,RUBELLA,1981,1,1
UT,UTAH,RUBELLA,1981,1,1
VA,VIRGINIA,RUBELLA,1981,1,1
WA,WASHINGTON,RUBELLA,1981,3,1
WI,WISCONSIN,RUBELLA,1981,2,1
WV,WEST VIRGINIA,RUBELLA,1981,1,1
WY,WYOMING,RUBELLA,1981,2,1
AK,ALASKA,MUMPS,1981,4,1
AL,ALABAMA,MUMPS,1981,1,1
AR,ARKANSAS,MUMPS,1981,0,1
AZ,ARIZONA,MUMPS,1981,1,1
CA,CALIFORNIA,MUMPS,1981,2,1
CO,COLORADO,MUMPS,1981,1,1
CT,CONNECTICUT,MUMPS,1981,2,1
DE,DELAWARE,MUMPS,1981,2,1
FL,FLORIDA,MUMPS,1981,1,1
GA,GEORGIA,MUMPS,1981,1,1
HI,HAWAII,MUMPS,1981,3,1
IA,IOWA,MUMPS,1981,3,1
ID,IDAHO,MUMPS,1981,1,1
IL,ILLINOIS,MUMPS,1981,2,1
IN,INDIANA,MUMPS,1981,2,1
KS,KANSAS,MUMPS,1981,6,1
KY,KENTUCKY,MUMPS,1981,1,1
LA,LOUISIANA,MUMPS,1981,0,1
MA,MASSACHUSETTS,MUMPS,1981,2,1
MD,MARYLAND,MUMPS,1981,2,1
ME,MAINE,MUMPS,1981,4,1
MI,MICHIGAN,MUMPS,1981,4,1
MN,MINNESOTA,MUMPS,1981,0,1
MO,MISSOURI,MUMPS,1981,1,1
MS,MISSISSIPPI,MUMPS,1981,0,1
MT,MONTANA,MUMPS,1981,2,1
NC,NORTH CAROLINA,MUMPS,1981,0,1
NE,NEBRASKA,MUMPS,1981,0,1
NH,NEW HAMPSHIRE,MUMPS,1981,3,1
NJ,NEW JERSEY,MUMPS,1981,1,1
NV,NEVADA,MUMPS,1981,2,1
NY,NEW YORK,MUMPS,1981,1,1
OH,OHIO,MUMPS,1981,5,1
OR,OREGON,MUMPS,1981,3,1
PA,PENNSYLVANIA,MUMPS,1981,2,1
RI,RHODE ISLAND,MUMPS,1981,3,1
SC,SOUTH CAROLINA,MUMPS,1981,1,1
TN,TENNESSEE,MUMPS,1981,0,1
TX,TEXAS,MUMPS,1981,1,1
UT,UTAH,MUMPS,1981,1,1
VA,VIRGINIA,MUMPS,1981,2,1
VT,VERMONT,MUMPS,1981,2,1
WA,WASHINGTON,MUMPS,1981,4,1
WI,WISCONSIN,MUMPS,1981,4,1
WV,WEST VIRGINIA,MUMPS,1981,6,1
WY,WYOMING,MUMPS,1981,1,1
MD,MARYLAND,RUBELLA,1981,0,1
AL,ALABAMA,RUBELLA,1981,0,1
SD,SOUTH DAKOTA,MUMPS,1981,0,1
AK,ALASKA,RUBELLA,1981,0,1
NE,NEBRASKA,RUBELLA,1981,0,1
DE,DELAWARE,RUBELLA,1981,0,1
AR,ARKANSAS,RUBELLA,1981,0,1
AZ,ARIZONA,RUBELLA,1981,1,1
CA,CALIFORNIA,RUBELLA,1981,2,1
CO,COLORADO,RUBELLA,1981,1,1
CT,CONNECTICUT,RUBELLA,1981,0,1
FL,FLORIDA,RUBELLA,1981,1,1
GA,GEORGIA,RUBELLA,1981,1,1
HI,HAWAII,RUBELLA,1981,1,1
IA,IOWA,RUBELLA,1981,0,1
ID,IDAHO,RUBELLA,1981,0,1
IL,ILLINOIS,RUBELLA,1981,1,1
IN,INDIANA,RUBELLA,1981,2,1
KS,KANSAS,RUBELLA,1981,3,1
KY,KENTUCKY,RUBELLA,1981,1,1
LA,LOUISIANA,RUBELLA,1981,0,1
NC,NORTH CAROLINA,MUMPS,1982,0,1
NE,NEBRASKA,MUMPS,1982,0,1
SD,SOUTH DAKOTA,MUMPS,1982,0,1
WY,WYOMING,MUMPS,1982,0,1
AK,ALASKA,MUMPS,1982,4,1
AL,ALABAMA,MUMPS,1982,0,1
AR,ARKANSAS,MUMPS,1982,0,1
AZ,ARIZONA,MUMPS,1982,2,1
CA,CALIFORNIA,MUMPS,1982,2,1
CO,COLORADO,MUMPS,1982,1,1
CT,CONNECTICUT,MUMPS,1982,1,1
DE,DELAWARE,MUMPS,1982,2,1
FL,FLORIDA,MUMPS,1982,0,1
GA,GEORGIA,MUMPS,1982,1,1
HI,HAWAII,MUMPS,1982,2,1
IA,IOWA,MUMPS,1982,2,1
ID,IDAHO,MUMPS,1982,1,1
IL,ILLINOIS,MUMPS,1982,2,1
IN,INDIANA,MUMPS,1982,1,1
KS,KANSAS,MUMPS,1982,5,1
KY,KENTUCKY,MUMPS,1982,1,1
LA,LOUISIANA,MUMPS,1982,0,1
MA,MASSACHUSETTS,MUMPS,1982,2,1
MD,MARYLAND,MUMPS,1982,1,1
ME,MAINE,MUMPS,1982,4,1
MI,MICHIGAN,MUMPS,1982,4,1
MN,MINNESOTA,MUMPS,1982,11,1
MO,MISSOURI,MUMPS,1982,0,1
MS,MISSISSIPPI,MUMPS,1982,0,1
MT,MONTANA,MUMPS,1982,1,1
NH,NEW HAMPSHIRE,MUMPS,1982,2,1
NJ,NEW JERSEY,MUMPS,1982,1,1
NV,NEVADA,MUMPS,1982,1,1
NY,NEW YORK,MUMPS,1982,1,1
OH,OHIO,MUMPS,1982,17,1
PA,PENNSYLVANIA,MUMPS,1982,1,1
RI,RHODE ISLAND,MUMPS,1982,2,1
SC,SOUTH CAROLINA,MUMPS,1982,1,1
TN,TENNESSEE,MUMPS,1982,1,1
TX,TEXAS,MUMPS,1982,2,1
UT,UTAH,MUMPS,1982,1,1
VA,VIRGINIA,MUMPS,1982,1,1
VT,VERMONT,MUMPS,1982,1,1
WA,WASHINGTON,MUMPS,1982,2,1
WI,WISCONSIN,MUMPS,1982,3,1
WV,WEST VIRGINIA,MUMPS,1982,6,1
AK,ALASKA,HEPATITIS A,1988,48.96,0
AL,ALABAMA,HEPATITIS A,1988,0.3,0
AR,ARKANSAS,HEPATITIS A,1988,5.75,0
AZ,ARIZONA,HEPATITIS A,1988,26.84,0
CA,CALIFORNIA,HEPATITIS A,1988,9.32,0
CO,COLORADO,HEPATITIS A,1988,3.53,0
CT,CONNECTICUT,HEPATITIS A,1988,4.28,0
DE,DELAWARE,HEPATITIS A,1988,3.93,0
FL,FLORIDA,HEPATITIS A,1988,2.2,0
GA,GEORGIA,HEPATITIS A,1988,4.4,0
HI,HAWAII,HEPATITIS A,1988,0.18,0
IA,IOWA,HEPATITIS A,1988,0.6,0
ID,IDAHO,HEPATITIS A,1988,5.8,0
IL,ILLINOIS,HEPATITIS A,1988,3.22,0
IN,INDIANA,HEPATITIS A,1988,0.7,0
KS,KANSAS,HEPATITIS A,1988,6.65,0
KY,KENTUCKY,HEPATITIS A,1988,4.98,0
LA,LOUISIANA,HEPATITIS A,1988,1.83,0
MA,MASSACHUSETTS,HEPATITIS A,1988,2.62,0
MD,MARYLAND,HEPATITIS A,1988,2.35,0
ME,MAINE,HEPATITIS A,1988,0.73,0
MI,MICHIGAN,HEPATITIS A,1988,1.83,0
MN,MINNESOTA,HEPATITIS A,1988,1.24,0
MO,MISSOURI,HEPATITIS A,1988,6.58,0
MS,MISSISSIPPI,HEPATITIS A,1988,0.52,0
MT,MONTANA,HEPATITIS A,1988,3.17,0
NC,NORTH CAROLINA,HEPATITIS A,1988,3.37,0
ND,NORTH DAKOTA,HEPATITIS A,1988,0.76,0
NE,NEBRASKA,HEPATITIS A,1988,1.97,0
NH,NEW HAMPSHIRE,HEPATITIS A,1988,1.62,0
NJ,NEW JERSEY,HEPATITIS A,1988,2.58,0
NM,NEW MEXICO,HEPATITIS A,1988,17.49,0
NV,NEVADA,HEPATITIS A,1988,7.39,0
NY,NEW YORK,HEPATITIS A,1988,3.01,0
OH,OHIO,HEPATITIS A,1988,1.17,0
OK,OKLAHOMA,HEPATITIS A,1988,9.22,0
OR,OREGON,HEPATITIS A,1988,24.11,0
PA,PENNSYLVANIA,HEPATITIS A,1988,3.33,0
RI,RHODE ISLAND,HEPATITIS A,1988,4,0
SC,SOUTH CAROLINA,HEPATITIS A,1988,0.51,0
SD,SOUTH DAKOTA,HEPATITIS A,1988,3.01,0
TN,TENNESSEE,HEPATITIS A,1988,1.17,0
TX,TEXAS,HEPATITIS A,1988,6.05,0
UT,UTAH,HEPATITIS A,1988,7.64,0
VA,VIRGINIA,HEPATITIS A,1988,2.67,0
VT,VERMONT,HEPATITIS A,1988,0.9,0
WA,WASHINGTON,HEPATITIS A,1988,24.3,0
WI,WISCONSIN,HEPATITIS A,1988,2.43,0
WV,WEST VIRGINIA,HEPATITIS A,1988,0.53,0
WY,WYOMING,HEPATITIS A,1988,0.65,0
NM,NEW MEXICO,HEPATITIS A,1989,31.95,0
NV,NEVADA,HEPATITIS A,1989,17.59,0
NY,NEW YORK,HEPATITIS A,1989,6.04,0
OH,OHIO,HEPATITIS A,1989,2.49,0
OK,OKLAHOMA,HEPATITIS A,1989,10.71,0
OR,OREGON,HEPATITIS A,1989,54.54,0
PA,PENNSYLVANIA,HEPATITIS A,1989,13.32,0
RI,RHODE ISLAND,HEPATITIS A,1989,3.2,0
SC,SOUTH CAROLINA,HEPATITIS A,1989,1.62,0
SD,SOUTH DAKOTA,HEPATITIS A,1989,2.71,0
TN,TENNESSEE,HEPATITIS A,1989,1.56,0
TX,TEXAS,HEPATITIS A,1989,11.58,0
UT,UTAH,HEPATITIS A,1989,15.62,0
VA,VIRGINIA,HEPATITIS A,1989,2.72,0
VT,VERMONT,HEPATITIS A,1989,2.86,0
WA,WASHINGTON,HEPATITIS A,1989,41.15,0
WI,WISCONSIN,HEPATITIS A,1989,3.4,0
WV,WEST VIRGINIA,HEPATITIS A,1989,0.93,0
WY,WYOMING,HEPATITIS A,1989,8.37,0
AK,ALASKA,HEPATITIS A,1989,89.8,0
AL,ALABAMA,HEPATITIS A,1989,1.29,0
AR,ARKANSAS,HEPATITIS A,1989,7.13,0
AZ,ARIZONA,HEPATITIS A,1989,54.79,0
CA,CALIFORNIA,HEPATITIS A,1989,15.77,0
CO,COLORADO,HEPATITIS A,1989,11.15,0
CT,CONNECTICUT,HEPATITIS A,1989,6.23,0
DE,DELAWARE,HEPATITIS A,1989,9,0
FL,FLORIDA,HEPATITIS A,1989,5.62,0
GA,GEORGIA,HEPATITIS A,1989,4.39,0
HI,HAWAII,HEPATITIS A,1989,6.48,0
IA,IOWA,HEPATITIS A,1989,4.4,0
ID,IDAHO,HEPATITIS A,1989,10.96,0
IL,ILLINOIS,HEPATITIS A,1989,5.5,0
IN,INDIANA,HEPATITIS A,1989,2.38,0
KS,KANSAS,HEPATITIS A,1989,7.48,0
KY,KENTUCKY,HEPATITIS A,1989,2.3,0
LA,LOUISIANA,HEPATITIS A,1989,3.92,0
MA,MASSACHUSETTS,HEPATITIS A,1989,2.84,0
MD,MARYLAND,HEPATITIS A,1989,15.3,0
ME,MAINE,HEPATITIS A,1989,1.28,0
MI,MICHIGAN,HEPATITIS A,1989,2.24,0
MN,MINNESOTA,HEPATITIS A,1989,2.53,0
MO,MISSOURI,HEPATITIS A,1989,10.27,0
MS,MISSISSIPPI,HEPATITIS A,1989,1.05,0
MT,MONTANA,HEPATITIS A,1989,5.19,0
NC,NORTH CAROLINA,HEPATITIS A,1989,4.46,0
ND,NORTH DAKOTA,HEPATITIS A,1989,1.57,0
NE,NEBRASKA,HEPATITIS A,1989,4.81,0
NH,NEW HAMPSHIRE,HEPATITIS A,1989,2.61,0
NJ,NEW JERSEY,HEPATITIS A,1989,4.49,0
AK,ALASKA,HEPATITIS A,1990,30.15,0
AL,ALABAMA,HEPATITIS A,1990,2.05,0
AR,ARKANSAS,HEPATITIS A,1990,17.82,0
